tconst,primaryTitle
tt0071229,The Black Windmill
tt0071237,Bootleggers
tt0071241,Borsalino and Co.
tt0071242,The Murri Affair
tt0071249,Bring Me the Head of Alfredo Garcia
tt0071258,Buster and Billie
tt0071259,Busting
tt0071265,The Cage
tt0071270,Callan
tt0071275,Rabid Dogs
tt0071298,Challenge
tt0071309,Special Killers
tt0071331,La città gioca d'azzardo
tt0071341,School of Death
tt0071344,Loaded Guns
tt0071354,El comisario G. en el caso del cabaret
tt0071363,Smiling Maniacs
tt0071369,Crazy Joe
tt0071379,El cumpleaños del perro
tt0071402,Death Wish
tt0071405,Delitto d'autore
tt0071412,The Destructors
tt0071422,"Kilma, Queen of the Jungle"
tt0071424,Dirty Mary Crazy Larry
tt0071439,The Vengeance of Doctor Mabuse
tt0071451,Défense de savoir
tt0071471,Evil Eye
tt0071472,"Bang, and the Angels Sing"
tt0071517,Foxy Brown
tt0071521,Freebie and the Bean
tt0071527,Gangsterfilmen
tt0071532,The Gambler
tt0071533,La gammick
tt0071537,Eyeball
tt0071552,Gina
tt0071557,The Gypsy
tt0071562,The Godfather Part II
tt0071571,Gone in 60 Seconds
tt0071575,The Dion Brothers
tt0071622,The Clockmaker of St. Paul
tt0071642,Girls for Rent
tt0071661,Inn of the Damned
tt0071665,Hungry Young Women
tt0071688,Jacob the Liar
tt0071694,The Murdered Young Girl
tt0071696,Police Tactics
tt0071721,The Klansman
tt0071743,Law and Disorder
tt0071765,El llanto de la tortuga
tt0071770,The Catamount Killing
tt0071771,The Longest Yard
tt0071782,Lucky Luciano
tt0071790,Madhouse
tt0071793,"Me, Too, in the Mafia"
tt0071799,Bloody Murder
tt0071801,"Malteses, burgueses e às vezes..."
tt0071802,Mama's Dirty Girls
tt0071806,Man on a Swing
tt0071820,Master Samurai
tt0071824,McQ
tt0071836,Metralleta 'Stein'
tt0071838,The Midnight Man
tt0071840,Almost Human
tt0071861,The Motive for Murder
tt0071866,Mr. Majestyk
tt0071871,La muerte del escorpión
tt0071877,Murder on the Orient Express
tt0071879,The Homeless
tt0071889,Through and Through
tt0071902,Newman's Law
tt0071914,19 Red Roses
tt0071919,La noche de la furia
tt0071939,The Last Exploits of the Olsen Gang
tt0071960,The Outfit
tt0071974,The Wonderful Crook
tt0071981,A Pendragon legenda
tt0071984,Per
tt0071987,How to Kill a Judge
tt0071989,Perversión
tt0072006,Policewomen
tt0072007,What Have They Done to Your Daughters?
tt0072008,La polizia ha le mani legate
tt0072010,"Shoot First, Die Later"
tt0072029,Riot in a Women's Prison
tt0072036,Processo per direttissima
tt0072055,This Time I'll Make You Rich
tt0072067,Act of Vengeance
tt0072081,The Return of the Pink Panther
tt0072112,San-daime Shumei
tt0072152,New Battles Without Honor and Humanity
tt0072153,"Shoot It Black, Shoot It Blue"
tt0072200,Emergency Squad
tt0072204,Stavisky
tt0072209,Stone
tt0072210,The Stoolie
tt0072225,Sugar Hill
tt0072226,The Sugarland Express
tt0072228,The Super Cops
tt0072230,The Suspects
tt0072238,The Swordsman
tt0072249,The Take
tt0072251,The Taking of Pelham One Two Three
tt0072263,Ten Little Indians
tt0072274,Thieves Like Us
tt0072277,This Is a Hijack
tt0072278,Thomasine & Bushrod
tt0072285,Thriller: A Cruel Picture
tt0072287,Thunder County
tt0072288,Thunderbolt and Lightfoot
tt0072290,Furious Slaughter
tt0072299,Todos los gritos del silencio
tt0072300,Together Brothers
tt0072320,The Infernal Trio
tt0072324,Truck Stop Women
tt0072325,Truck Turner
tt0072335,The Ultimate Thrill
tt0072337,No Pockets in a Shroud
tt0072345,Unterm Birnbaum
tt0072348,Tough Guys
tt0072351,Uptown Saturday Night
tt0072353,Going Places
tt0072360,The Brutalization of Franz Blum
tt0072395,Wer stirbt schon gerne unter Palmen?
tt0072409,Willie Dynamite
tt0072422,The Drug Addicts
tt0072438,Zapis zbrodni
tt0072447,Zig-Zag
tt0072460,Last Chance
tt0072590,Calling All Police Cars
tt0072596,Aaron Loves Angela
tt0072597,Abduction
tt0072600,Crime and Passion
tt0072603,The French Detective
tt0072608,The Adventure of Sherlock Holmes' Smarter Brother
tt0072618,Act of Aggression
