tconst,primaryTitle
tt0066546,Why Does Herr R. Run Amok?
tt0066549,Waterloo
tt0066550,Watermelon Man
tt0066551,The Way We Live Now
tt0066553,Weekend with the Babysitter
tt0066554,Die Weibchen
tt0066569,The Swappers
tt0066571,The Wild Scene
tt0066584,Nu jian kuang dao
tt0066585,Wuthering Heights
tt0066590,City of Beasts
tt0066594,The Wandering Swordsman
tt0066596,"The Young, Erotic Fanny Hill"
tt0066601,Zabriskie Point
tt0066602,Zatoichi and the One-Armed Swordsman
tt0066603,Zatoichi Meets Yojimbo
tt0066604,Time of the Storks
tt0066605,Zig Zag
tt0066606,Znicz olimpijski
tt0066614,¡Qué hacer!
tt0066617,Agnus Dei
tt0066618,"Elise, or Real Life"
tt0066622,Judgement
tt0066639,The Ceremony
tt0066730,10 Rillington Place
tt0066731,"1,000 Convicts and a Woman"
tt0066734,The 300 Year Weekend
tt0066737,A cuore freddo
tt0066739,Uma Abelha na Chuva
tt0066742,Aci
tt0066743,Acquasanta Joe
tt0066746,"Adiós, cigüeña, adiós"
tt0066750,The Agitators
tt0066752,Akcja Brutus
tt0066758,Amar Prem
tt0066760,El amor de María Isabel
tt0066762,L'amour humain
tt0066763,Anand
tt0066766,Andaz
tt0066770,Anflug Alpha I
tt0066771,Angels Hard as They Come
tt0066773,The Goalie's Anxiety at the Penalty Kick
tt0066774,Ann and Eve
tt0066775,Anna
tt0066778,Un apprezzato professionista di sicuro avvenire
tt0066779,The Battle of Crete
tt0066787,One Day Before the Rainy Season
tt0066789,Law Breakers
tt0066790,Attack of the Kung Fu Girls
tt0066793,As Far as Love Can Go
tt0066795,L'automne
tt0066799,The Most Gentle Confessions
tt0066806,Sympathy for the Underdog
tt0066818,Been Down So Long It Looks Like Up to Me
tt0066819,The Beguiled
tt0066822,Believe in Me
tt0066823,Bella di giorno moglie di notte
tt0066826,The Touch
tt0066829,White Sister
tt0066830,The Big Doll House
tt0066832,Billy Jack
tt0066834,Black Beauty
tt0066835,Black Killer
tt0066841,Blanche
tt0066842,Bleak Moments
tt0066850,Blue Movie
tt0066851,Blue Sextet
tt0066853,Na Boca da Noite
tt0066855,Bonaparte et la révolution
tt0066856,Born to Win
tt0066866,The Bug Killer
tt0066867,Bubù
tt0066872,Bury Me an Angel
tt0066873,The Bus Is Coming
tt0066875,The Buttercup Chain
tt0066876,Bárbara
tt0066877,The Cubs
tt0066879,Cain's Way
tt0066880,Calcutta 71
tt0066882,The Change
tt0066883,The French Calvinists
tt0066885,Cao-Xa
tt0066889,The Great Swindle
tt0066892,Carnal Knowledge
tt0066896,La casa de las Chivas
tt0066897,The House of the Doves
tt0066898,The House Without Frontiers
tt0066903,Cayó de la gloria el diablo
tt0066906,Le Chat
tt0066913,The Christian Licorice Store
tt0066915,Chrome and Hot Leather
tt0066919,Lulu the Tool
tt0066920,Clay Pigeon
tt0066928,Trinity Sees Red
tt0066940,Confessions of a Police Captain
tt0066941,Confessions Among Actresses
tt0066943,Connecting Rooms
tt0066947,The Night of San Juan
tt0066951,Cose di Cosa Nostra
tt0066952,"Count Yorga, Vampire"
tt0066956,El Cristo del Océano
tt0066958,Crucible of Terror
tt0066961,Cry of the Penguins
tt0066962,Cuna de valientes
tt0066967,Danny Jones
tt0066968,Dash Akol
tt0066969,Dauriya
tt0066970,Cold Sweat
tt0066974,Deaf Mute Heroine
tt0066981,The Delta Factor
tt0066986,Desperate Characters
tt0066988,Why?
tt0066989,Two English Girls
tt0066993,The Devils
tt0066996,Die Screaming Marianne
tt0067000,Do Boond Pani
tt0067004,Doctors' Wives
tt0067006,Dois Perdidos numa Noite Suja
tt0067009,One-Armed Boxer
tt0067010,Marta
tt0067019,Drop Out
tt0067025,Duel of Fists
tt0067026,Duel of the Iron Fist
tt0067027,Dulcima
tt0067028,In the Summertime
tt0067029,Dusty and Sweets McGee
tt0067032,The Days of Water
tt0067033,Los días del amor
tt0067035,"Raise Your Hands, Dead Man, You're Under Arrest"
tt0067037,The Angry Guest
tt0067038,Eagle in a Cage
tt0067040,Eden and After
tt0067041,Husbands-Report
tt0067044,Elena y Raquel
tt0067047,Emil of Lonneberga
tt0067048,Emitaï
tt0067052,Endless Night
tt0067054,Epilog norymberski
tt0067056,Er più: storia d'amore e di coltello
tt0067058,Erika
tt0067062,Sex in the Office
tt0067068,Evdokia
tt0067069,Evel Knievel
tt0067076,Diary of a Rape
tt0067079,Facerea lumii
tt0067085,Fata Morgana
tt0067087,Faustine et le bel été
tt0067093,Fiddler on the Roof
tt0067095,Two Males for Alexa
tt0067097,Las figuras de arena
tt0067099,Finis Hominis
tt0067100,Firecracker
tt0067101,Fishke Goes to War
tt0067103,Fleur bleue
tt0067104,Flight of the Doves
tt0067109,Fools' Parade
tt0067111,Den forsvundne fuldmægtig
tt0067112,Fortune and Men's Eyes
tt0067116,The French Connection
tt0067117,The Bordello
tt0067118,Friends
tt0067121,The Chambermaid's Dream
tt0067122,The Roosters of Dawn
tt0067133,Ginger
tt0067137,Girl Stroke Boy
tt0067140,"Duck, You Sucker!"
tt0067144,The Go-Between
tt0067145,The Godson
tt0067146,Going Home
tt0067154,Gorotsuki mushuku
tt0067155,Goya - oder Der arge Weg der Erkenntnis
tt0067162,The Grissom Gang
tt0067164,Guddi
tt0067165,Güemes - la tierra en armas
tt0067177,Hangyaboly
tt0067178,They Have Changed Their Face
tt0067180,"Happy Birthday, Wanda June"
tt0067183,Haré Rama Haré Krishna
tt0067185,Harold and Maude
tt0067187,Hasamba & the Black Handkerchief Gang
tt0067197,The Hellstrom Chronicle
tt0067199,Hibotan bakuto: Oinochi itadaki masu
tt0067204,The Hired Hand
tt0067206,The Hitchhikers
tt0067208,Dead Landscape
tt0067214,Honky
tt0067215,Horizon
tt0067216,The Horsemen
tt0067217,The Hospital
tt0067224,The Hunting Party
tt0067227,The Merchant of Four Seasons
tt0067228,Hændeligt uheld
tt0067233,"I Love You, I Kill You"
tt0067234,"I Will Kill You, Wolf"
tt0067243,In the Devil's Garden
tt0067244,Incontro
tt0067246,Indio
tt0067248,Inn of the Frightened People
tt0067249,Inn of Evil
tt0067252,Interview
tt0067255,School of Erotic Enjoyment
tt0067258,J W Coop
tt0067263,Jaune le soleil
tt0067264,Jelenidö
tt0067268,The Jesus Trip
tt0067269,Jeszcze slychac spiew i rzenie koni
tt0067270,The Sword
tt0067276,Joe Hill
tt0067277,Johnny Got His Gun
tt0067279,Josefine Mutzenbacher II - Meine 365 Liebhaber
tt0067281,Jud
tt0067282,Jungfrauen-Report
tt0067283,Justine De Sade
tt0067284,KLK Calling PTZ: The Red Orchestra
tt0067293,Kardiogram
tt0067295,Kaszebe
tt0067296,Where Spring Comes Late
tt0067299,Khod beloy korolevy
tt0067300,Goodbye Friend
tt0067302,Kidnapped
tt0067305,Kinderarzt Dr. Fröhlich
tt0067306,King Lear
tt0067312,Konets Lyubavinykh
tt0067314,Kotch
tt0067317,Kto wierzy w bociany?
tt0067322,The Lady Hermit
tt0067327,The Last Movie
tt0067328,The Last Picture Show
tt0067329,The Last Run
tt0067331,The Late Liz
tt0067332,The Song of the Blood-Red Flower
tt0067334,Le Mans
tt0067339,A legszebb férfikor
tt0067340,I leoni di Pietroburgo
tt0067341,Let's Scare Jessica to Death
tt0067342,"Dear Mother, I'm All Right"
tt0067343,Liebe ist nur ein Wort
tt0067345,The Light at the Edge of the World
tt0067357,"Long Ago, Tomorrow"
tt0067358,The Long Chase
tt0067359,The Love Machine
tt0067362,"Lúcia McCartney, Uma Garota de Programa"
tt0067364,La lunga ombra del lupo
tt0067372,Macbeth
tt0067373,Mache alles mit
tt0067376,Maddalena
tt0067379,The Birds
tt0067383,Making It
tt0067386,The Legend of Doom House
tt0067388,Man in the Wilderness
tt0067390,Man of Violence
tt0067392,The Contract
