tconst,primaryTitle
tt0073514,Parapsycho - Spektrum der Angst
tt0073537,Double Exposure
tt0073550,The People Who Own the Dark
tt0073582,Deep Red
tt0073586,Psychic Killer
tt0073600,Race with the Devil
tt0073604,Rana: The Legend of Shadow Lake
tt0073609,Rattlers
tt0073615,The Reincarnation of Peter Proud
tt0073629,The Rocky Horror Picture Show
tt0073655,The Bloodsucker Leads the Dance
tt0073688,The Girl from Starship Venus
tt0073696,The Killer Snakes
tt0073705,Shivers
tt0073706,Shocking Asia
tt0073735,Welcome Home Brother Charles
tt0073739,The Spiral Staircase
tt0073741,Ghost Train
tt0073747,The Stepford Wives
tt0073794,The Big Scare
tt0073801,The Thirsty Dead
tt0073836,Last Stop on the Night Train
tt0073841,Under the Blossoming Cherry Trees
tt0073847,The Return of the Exorcist
tt0073856,In Search of Dracula
tt0073882,Warlock Moon
tt0074191,Beatriz
tt0074201,Dog Lay Afternoon
tt0074211,Black Magic 2
tt0074222,Blood Bath
tt0074226,Blue Sunshine
tt0074258,Burnt Offerings
tt0074285,Carrie
tt0074287,The House with Laughing Windows
tt0074356,Creature from Black Lake
tt0074372,Dark August
tt0074389,The Demon Lover
tt0074390,The Demon
tt0074401,Rape
tt0074408,Jack the Ripper
tt0074419,Dogs
tt0074430,Dr. Black and Mr. Hyde
tt0074434,Drive in Massacre
tt0074455,Eaten Alive
tt0074472,Emanuelle and Francoise
tt0074475,Embryo
tt0074486,Eraserhead
tt0074496,El espiritista
tt0074499,The Strange Hostel of Naked Pleasures
tt0074510,Scalpel
tt0074540,The Food of the Gods
tt0074569,The Gestapo's Last Orgy
tt0074593,Grizzly
tt0074611,The Haunting of Julia
tt0074649,La casa de las sombras
tt0074670,"Ilsa, Harem Keeper of the Oil Sheiks"
tt0074683,Inferno Carnal
tt0074687,Inquisition
tt0074691,The Inugami Family
tt0074701,The Rat Savior
tt0074703,J.D.'s Revenge
tt0074729,Women's Camp 119
tt0074737,The Keeper
tt0074741,Backbone
tt0074751,King Kong
tt0074769,The Devil's Men
tt0074806,The Little Girl Who Lives Down the Lane
tt0074829,Werewolf Woman
tt0074873,"Mary, Mary, Bloody Mary"
tt0074875,Massacre at Central High
tt0074920,Bloodlust
tt0074942,My Friends Need Killing
tt0074956,In the Highest of Skies
tt0074971,Night of the Skull
tt0074994,Tempyo no iraka
tt0075001,The Oily Maniac
tt0075005,The Omen
tt0075035,Panic
tt0075088,Scum of the Earth
tt0075089,Las poquianchis (De los pormenores y otros sucedidos del dominio público que acontecieron a las hermanas de triste memoria a quienes la maledicencia así las bautizó)
tt0075097,The Premonition
tt0075164,Satan's Slave
tt0075168,This Violent World
tt0075187,Six Tickets to Hell
tt0075199,Shadow of the Hawk
tt0075251,Spermula
tt0075261,Squirm
tt0075291,A Whisper in the Dark
tt0075334,To the Devil a Daughter
tt0075342,The Town That Dreaded Sundown
tt0075343,Track of the Moon Beast
