tconst,primaryTitle
tt0098577,Vampire's Kiss
tt0098622,Warlock
tt0098649,Wicked Stepmother
tt0098658,Wings of Fame
tt0098690,Vampire vs Vampire
tt0098692,Wicked City
tt0098920,Piggate
tt0098959,...Almost
tt0098961,Les 1001 nuits
tt0098971,Saga of the Phoenix
tt0099010,Alchemik
tt0099124,The Tantana
tt0099175,Sedem jednou ranou
tt0099292,The Comfort of Strangers
tt0099330,Crystal Force
tt0099388,Deathstalker IV: Match of Titans
tt0099410,Despertaferro
tt0099412,Destiny to Order
tt0099461,Dragonfight
tt0099487,Edward Scissorhands
tt0099524,Evil Toons
tt0099613,Harry and Harriet
tt0099636,Gate 2: The Trespassers
tt0099637,A Cat in the Brain
tt0099648,Getting Lucky
tt0099653,Ghost
tt0099654,Ghost Dad
tt0099656,Ghosts Can't Do It
tt0099664,Girlfriend from Hell
tt0099678,Golden Braid
tt0099700,Gremlins 2: The New Batch
tt0099710,The Guardian
tt0099733,Happily Ever After
tt0099807,My Neighbours Are Phantoms!
tt0099890,Jit
tt0100002,Lekin...
tt0100014,Erotic Ghost Story
tt0100016,La liberté d'une statue
tt0100038,Living Doll
tt0100070,Xuxa in Crystal Moon
tt0100082,Ma yi chuan qi
tt0100129,Meet the Applegates
tt0100172,Mom
tt0100179,Montalvo et l'enfant
tt0100194,Motýlí cas
tt0100201,Mr. Destiny
tt0100260,Nightbreed
tt0100264,Nils Karlsson Pyssling
tt0100289,Olle Hexe
tt0100330,Paper Mask
tt0100448,Quest for the Mighty Sword
tt0100456,The Rainbow Thief
tt0100475,Repossessed
tt0100503,Robot Ninja
tt0100528,The Runestone
tt0100610,The Revenge of Angel
tt0100621,Simon les nuages
tt0100625,A Chinese Ghost Story II
tt0100626,Sleeping Beauty
tt0100665,Soultaker
tt0100740,Tales from the Darkside: The Movie
tt0100788,Time Barbarians
tt0100811,Transylvania Twist
tt0100852,User Friendly
tt0100854,In the Light of the King's Love
tt0100858,Vidma
tt0100910,Wei Si Li zhi ba wang xie jia
tt0100915,What the Moon Saw
tt0100975,Xtro II: The Second Encounter
tt0100991,Hiruko the Goblin
tt0100998,Dreams
tt0101015,Zhuo gui he jia huan
tt0101272,The Addams Family
tt0101276,Afraid of the Dark
tt0101343,And You Thought Your Parents Were Weird
tt0101412,Beastmaster 2: Through the Portal of Time
tt0101414,Beauty and the Beast
tt0101420,Begotten
tt0101452,Bill & Ted's Bogus Journey
tt0101497,The Boneyard
tt0101523,The Butcher's Wife
tt0101583,"Ranma ½: The Movie, Big Trouble in Nekonron, China"
tt0101600,The Dove's Lost Necklace
tt0101698,Defending Your Life
tt0101701,Delirious
tt0101722,"Deystvuy, Manya!"
tt0101765,The Double Life of Véronique
tt0101775,Drop Dead Fred
tt0101821,Ernest Scared Stupid
tt0101831,Eve of Destruction
tt0101847,Le fabuleux voyage de l'ange
tt0101864,Crazy Safari
tt0101874,Final Approach
tt0101889,The Fisher King
tt0101907,Ling hu
tt0101917,Freddy's Dead: The Final Nightmare
tt0101922,The Frog Prince
tt0101930,Chizuko's Younger Sister
tt0102034,Highlander II: The Quickening
tt0102055,The Gambling Ghost
tt0102069,Hua jie shen nu
tt0102100,Immer & ewig
tt0102105,In Between
tt0102183,Happy Ghost V
tt0102247,The Polar Bear King
tt0102250,L.A. Story
tt0102295,Liao zhai Jin Ping Mei
tt0102296,Erotic Ghost Story II
