tconst,primaryTitle
tt0104563,Jock: A True Tale of Friendship
tt0104596,Karlsvognen
tt0104606,The Jar
tt0104642,Crumb at a Gallop
tt0104701,The Legend of Wolf Mountain
tt0104750,Die Lok
tt0104761,Lotta på Bråkmakargatan
tt0104868,The Mighty Ducks
tt0104899,Vintage Model
tt0104905,Mom and Dad Save the World
tt0104938,Munchie
tt0104940,The Muppet Christmas Carol
tt0104990,Newsies
tt0105137,Piano Piano Kid
tt0105417,Sister Act
tt0105445,Das Sommeralbum
tt0105514,List of Merite
tt0105884,The Penknife
tt0106287,Anmol
tt0106288,Anna - annA
tt0106304,Land of Dreams
tt0106375,Beethoven's 2nd
tt0106400,The Beverly Hillbillies
tt0106548,Charlie & Louise - Das doppelte Lottchen
tt0106611,Cool Runnings
tt0106613,Cop & ½
tt0106701,Dennis the Menace
tt0106722,Digger
tt0106820,L'enfant lion
tt0106827,Ernest Rides Again
tt0106868,A Far Off Place
tt0106965,Free Willy
tt0107035,The Goodbye Bird
tt0107040,Il grande cocomero
tt0107120,Hocus Pocus
