tconst,primaryTitle
tt0097371,Food of the Gods II
tt0097404,Future Hunters
tt0097410,Gunhed
tt0097444,Godzilla vs. Biollante
tt0097630,Journey to the Center of the Earth
tt0097726,Legion of Iron
tt0097768,Lobster Man from Mars
tt0097781,Lords of the Deep
tt0097846,Masseba
tt0097874,Metamorphosis
tt0097875,Meteo
tt0097883,Millennium
tt0097905,Monster High
tt0097910,Moon 44
tt0097911,Moontrap
tt0097934,Mutant on the Bounty
tt0097982,Nightwish
tt0097986,Moon Child
tt0098048,Gor II
tt0098077,Peraustrínia 2004
tt0098104,Pokhishcheniye charodeya
tt0098107,Portion d'éternité
tt0098127,Princess Warrior
tt0098156,R.O.T.O.R.
tt0098211,Cyber-C.H.I.C.
tt0098216,Roller Blade Warriors: Taken by Force
tt0098276,Second Sight
tt0098350,Slipstream
tt0098362,Sons of Steel
tt0098373,"Spirits of the Air, Gremlins of the Clouds"
tt0098374,Split
tt0098375,Spontaneous Combustion
tt0098480,Time Trackers
tt0098488,Tom et Lola
tt0098531,Treasure of the Bitch Islands
tt0098546,UHF
tt0098981,Der achte Tag
tt0098996,Aftershock
tt0098998,The Age of Insects
tt0099059,The Arrival
tt0099088,Back to the Future Part III
tt0099173,Brain Dead
tt0099180,Bride of Re-Animator
tt0099239,The Carpathian Mushroom
tt0099271,Circuitry Man
tt0099277,Class of 1999
tt0099365,Darkman
tt0099461,Dragonfight
tt0099463,Dream Trap
tt0099474,Dune Warriors
tt0099554,Fatal Sky
tt0099577,Firehead
tt0099582,Flatliners
tt0099611,Frankenhooker
tt0099612,Frankenstein Unbound
tt0099621,Flight from Paradise
tt0099624,Future Force
tt0099731,The Handmaid's Tale
tt0099740,Hardware
tt0099856,The Invisible Maniac
tt0099860,Iskushenie B.
tt0099912,Mr. Sunshine
tt0100106,The Man Who Wanted to Be Guilty
tt0100116,Martians Go Home
tt0100130,Megaville
tt0100152,Mindwarp
tt0100261,Nightmare at Noon
tt0100291,Omega Cop
tt0100343,Peacemaker
tt0100403,Predator 2
tt0100464,Rising Storm
tt0100466,Red Blooded American Girl
tt0100502,RoboCop 2
tt0100586,Shadowzone
tt0100589,Shakma
tt0100649,Solar Crisis
tt0100666,Spaced Invaders
tt0100670,The Spirit of '76
tt0100688,Steel and Lace
tt0100705,Street Asylum
tt0100728,Syngenor
tt0100763,Terminal City Ricochet
tt0100765,The Terror Within II
tt0100788,Time Barbarians
tt0100802,Total Recall
tt0100904,Watchers II
tt0100978,Possessed II
tt0101263,"Abdulladzhan, ili posvyashchaetsya Stivenu Spilbergu"
tt0101264,"Abraxas, Guardian of the Universe"
tt0101296,Alien Space Avenger
tt0101309,Alligator II: The Mutation
tt0101366,Arena
tt0101368,Severed Ties
tt0101458,Until the End of the World
tt0101489,Blue Tornado
tt0101492,Body Parts
tt0101502,The Borrower
tt0101591,Class of Nuke 'Em High Part II: Subhumanoid Meltdown
tt0101627,Critters 3
tt0101628,Critters 4
tt0101675,Dead Space
tt0101791,Daedalus
tt0101828,Eternal Fist
tt0101831,Eve of Destruction
tt0101876,The Final Sanction
tt0101931,Future Kick
tt0102181,Kafka
tt0102187,Karate Cop
tt0102272,The Last Island
tt0102279,Late for Dinner
tt0102420,Maxim Xul
tt0102489,Mutator
tt0102542,No raifu kingu
tt0102569,A Nymphoid Barbarian in Dinosaur Hell
tt0102576,Ocharovatelnye prisheltsy
tt0102688,Poltergeyst-90
tt0102709,Primal Rage
tt0102800,Robot Jox
tt0102804,The Roller Blade Seven
tt0102848,Scanners II: The New Order
tt0102975,Star Trek VI: The Undiscovered Country
tt0103003,Suburban Commando
tt0103064,Terminator 2: Judgment Day
tt0103116,Trancers II
tt0103120,The Third Planet
tt0103157,The Unborn
tt0103178,Urusei Yatsura 6: Always My Darling
tt0103192,Vegas in Space
tt0103336,Zombie '90: Extreme Pestilence
tt0103644,Alien³
tt0103923,Captain America
tt0104055,Dark Vengeance
tt0104092,Detonator
tt0104106,What's Up?
tt0104186,Enak
tt0104291,Forever Young
tt0104299,Freejack
tt0104362,Grand Tour: Disaster in Time
tt0104516,Interceptor
tt0104525,Invader
tt0104540,Cyber Eden
tt0104692,The Lawnmower Man
tt0104735,Liquid Dreams
tt0104759,The Lost World
tt0104850,Memoirs of an Invisible Man
tt0104981,Neon City
tt0104989,New! Improved! Real-life American Fairy Tale
tt0105163,Predchuvstviye
tt0105183,Prototype
tt0105213,Raiders of the Sun
tt0105215,Rain Without Thunder
tt0105249,Return to the Lost World
tt0105322,Scanners III: The Takeover
tt0105347,Seedpeople
tt0105497,Supernova
tt0105569,Tetsuo II: Body Hammer
tt0105597,Timebomb
tt0105680,Ultra Warrior
tt0105698,Universal Soldier
tt0105791,"Wax, or the Discovery of Television Among the Bees"
tt0105796,The Cat
tt0106215,Mutant Action
tt0106366,Beach Babes from Beyond
tt0106440,Blue Flame
tt0106450,Body Melt
tt0106452,Body Snatchers
tt0106478,Breakfast of Aliens
tt0106521,Carnosaur
tt0106545,Future Cops
tt0106563,Chronos 5.0
tt0106598,Coneheads
tt0106620,The Crawlers
tt0106697,Demolition Man
tt0106768,Dragon Fire
tt0106915,Firepower
tt0106950,Fortress
tt0106970,Frogtown II
tt0106983,Future Shock
tt0106998,The Genius
tt0107009,Ghost in the Machine
tt0107070,Halbe Welt
tt0107290,Jurassic Park
tt0107333,Knights
tt0107504,Man's Best Friend
tt0107505,Mandroid
tt0107561,Metamorphosis: The Alien Factor
tt0107587,Mod Fuck Explosion
tt0107597,Monolith
tt0107644,Möbius
tt0107660,Navigators of the Space
tt0107668,Nemesis
tt0107715,Nukie
tt0107819,Philadelphia Experiment II
tt0107954,Return of the Roller Blade Seven
tt0107978,RoboCop 3
tt0107979,Robot Wars
tt0107995,Frozen Heart
tt0108069,The Secret Adventures of Tom Thumb
tt0108091,Sex and the Single Alien
tt0108154,Skeeter
tt0108228,Strange Horizons
tt0108236,Strelyayushchiye angely
tt0108277,TC 2000
tt0108339,Ticks
tt0108342,Time Runner
tt0108606,Heroic Trio 2: Executioners
tt0109057,Ai City
tt0109098,American Cyborg: Steel Warrior
tt0109114,Anchor Zone
tt0109144,A.P.E.X.
tt0109178,Automatic
tt0109327,Brainscan
tt0109442,Class of 1999 II: The Substitute
tt0109515,Cyber Tracker
tt0109516,Cyberteens in Love
tt0109517,Cyborg Cop
tt0109518,Cyborg Cop II
tt0109545,Dark Future
tt0109551,The Dark
tt0109575,Death Machine
tt0109838,Freaked
tt0109843,Fresh Kill
tt0109916,Godzilla vs. SpaceGodzilla
tt0109965,Guyver: Dark Hero
tt0110022,The Hidden II
tt0110024,The High Crusade
tt0110153,Invisible: The Chronicles of Benjamin Knight
tt0110215,Jungleground
tt0110216,Junior
tt0110247,Kawao tee Bangpleng
tt0110425,La machine
tt0110651,New Crime City
