tconst,primaryTitle
tt0091554,The Morning After
tt0091587,Mystery Mansion
tt0091605,The Name of the Rose
tt0091625,"My Will, I Will"
tt0091647,Nomads
tt0091674,Okhota na drakona
tt0091737,Peau d'ange
tt0091756,Ping Pong
tt0091766,Playing Beatie Bow
tt0091799,Psycho III
tt0091829,Rawhead Rex
tt0091931,Shadow Play
tt0092030,The Supernaturals
tt0092051,Escape from Coral Cove
tt0092120,Turnaround
tt0092204,Where Are the Children?
tt0092516,Aenigma
tt0092563,Angel Heart
tt0092577,"Angela, the Black Angel"
tt0092588,Association of Wrongdoers
tt0092589,Astonished
tt0092609,Backfire
tt0092627,The Bedroom Window
tt0092676,Bloody New Year
tt0092722,Sweets from a Stranger
tt0092754,The Black Monk
tt0092783,Cop
tt0092797,The Cry of the Owl
tt0092818,A Dama do Cine Shanghai
tt0092831,Dark Tower
tt0092844,Witness in the War Zone
tt0092847,Deadly Illusion
tt0092864,Delitti
tt0092879,Ten Little Indians
tt0092961,The Emissaries of Khalom
tt0093036,Flowers in the Attic
tt0093043,Delirium
tt0093090,Ghosthouse
tt0093120,Ground Zero
tt0093255,The Inquiry
tt0093368,Concerto for the Right Hand
tt0093421,Vampire's Breakfast
tt0093441,Love Angels
tt0093505,Masks
tt0093539,Million Dollar Mystery
tt0093555,Mohre
tt0093563,Moon in Scorpio
tt0093596,Nadine
tt0093626,Nightflyers
tt0093677,Opera
tt0093699,Pan Samochodzik i niesamowity dwór
tt0093701,Les pyramides bleues
tt0093740,Ping an ye
tt0093840,Rowing with the Wind
tt0093881,The Rosary Murders
tt0093969,Siesta
tt0093980,"Sister, Sister"
tt0093986,Slam Dance
tt0094097,The Wretches Are Still Singing
tt0094160,Shuto shôshitsu
tt0094317,White Mischief
tt0094344,Heartbeat 100
tt0094367,Zagon
tt0094595,Summer Vacation 1999
tt0094627,Edge of the Axe
tt0094667,Apartment Zero
tt0094669,Appointment with Death
tt0094671,Apprentice to Murder
tt0094709,The Gang of Four
tt0094720,Bees Saal Baad
tt0094768,The Blue Iguana
tt0094787,The Jeweller's Shop
tt0094822,Baton Rouge
tt0094883,Clay Farmers
tt0094890,Cocoon: The Return
tt0094932,Love Rites
tt0094933,D.O.A.
tt0094948,Dangerous Love
tt0094949,Dark Bar
tt0094963,The Dead Pool
tt0094992,Delitti e profumi
tt0094997,Demonia
tt0094998,Demonwarp
tt0095064,The Dreaming
tt0095072,Dziewczynka z hotelu Excelsior
tt0095098,Incident at Raven's Gate
tt0095163,Der Fluch
tt0095174,Frantic
tt0095208,Georgia
tt0095244,Zerograd
tt0095255,Grievous Bodily Harm
tt0095298,Hidden City
tt0095379,Intruder
tt0095389,Jack's Back
tt0095390,Jakarta
tt0095400,The Jigsaw Murders
tt0095484,Lady in White
tt0095539,Lone Wolf
tt0095567,La maison assassinée
tt0095602,Matinee
tt0095626,Messenger of Death
tt0095629,Midnight Crossing
tt0095728,The Spider Labyrinth
tt0095734,Night Wars
tt0095738,Nightfall
tt0095834,Obsession: A Taste for Fear
tt0095875,Plain Clothes
tt0095897,The Presidio
tt0095899,Prezumptsiya nevinovnosti
tt0095940,High Frequency
tt0095952,Dial Help
tt0095961,Abunômaru: Ingyaku
tt0095984,Retribution
tt0096080,Shadow Dancing
tt0096084,Shadows in the Storm
tt0096092,Maybe Some Other Time
tt0096144,Too Beautiful to Die
tt0096153,Spellcaster
tt0096163,The Vanishing
tt0096177,Still Life: The Fine Art of Murder
tt0096193,Sunset
tt0096242,The Spell
tt0096248,El tesoro
